Timestamp for sample frequency every 1 min,Temperature_Celsius,Umidità Relativa
2/25/2018 18:39,23.2814,31.5671
2/25/2018 18:40,23.2814,31.5671
2/25/2018 18:41,23.2814,31.5671
2/25/2018 18:42,23.2707,31.6282
2/25/2018 18:43,23.2814,31.6282
2/25/2018 18:44,23.2814,31.5671
2/25/2018 18:45,23.2814,31.5671
2/25/2018 18:46,23.2814,31.5671
2/25/2018 18:47,23.2814,31.5671
2/25/2018 18:48,23.2814,31.5671
2/25/2018 18:49,23.2814,31.5671
2/25/2018 18:50,23.2814,31.5671
2/25/2018 18:51,23.2814,31.5671
2/25/2018 18:52,23.2814,31.4146
2/25/2018 18:53,23.26,31.2925
2/25/2018 18:54,23.2492,31.262
2/25/2018 18:55,23.2385,31.262
2/25/2018 18:56,23.2278,31.2925
2/25/2018 18:57,23.2171,31.2925
2/25/2018 18:58,23.2063,31.3535
2/25/2018 18:59,23.1956,31.262
2/25/2018 19:00,23.1849,31.384
2/25/2018 19:01,23.1849,31.4146
2/25/2018 19:02,23.1849,31.4146
2/25/2018 19:03,23.1742,31.4146
2/25/2018 19:04,23.1742,31.4756
2/25/2018 19:05,23.1742,31.4756
2/25/2018 19:06,23.1742,31.5061
2/25/2018 19:07,23.1742,31.5061
2/25/2018 19:08,23.1742,31.5061
2/25/2018 19:09,23.1742,31.5061
2/25/2018 19:10,23.1742,31.5061
2/25/2018 19:11,23.1742,31.5061
2/25/2018 19:12,23.1742,31.5061
2/25/2018 19:13,23.1849,31.5061
2/25/2018 19:14,23.1849,31.5061
2/25/2018 19:15,23.1849,31.5061
2/25/2018 19:16,23.1849,31.4756
2/25/2018 19:17,23.1849,31.4756
2/25/2018 19:18,23.1849,31.4756
2/25/2018 19:19,23.1849,31.4146
2/25/2018 19:20,23.1956,31.4146
2/25/2018 19:21,23.1956,31.4146
2/25/2018 19:22,23.1849,31.384
2/25/2018 19:23,23.1956,31.384
2/25/2018 19:24,23.1956,31.384
2/25/2018 19:25,23.1956,31.384
2/25/2018 19:26,23.1956,31.3535
2/25/2018 19:27,23.1956,31.3535
2/25/2018 19:28,23.1956,31.3535
2/25/2018 19:29,23.1956,31.3535
2/25/2018 19:30,23.1956,31.3535
2/25/2018 19:31,23.1956,31.3535
2/25/2018 19:32,23.1956,31.3535
2/25/2018 19:33,23.1956,31.3535
2/25/2018 19:34,23.1956,31.3535
2/25/2018 19:35,23.1956,31.3535
2/25/2018 19:36,23.1956,31.3535
2/25/2018 19:37,23.2063,31.3535
2/25/2018 19:38,23.2063,31.2925
2/25/2018 19:39,23.2171,31.2925
2/25/2018 19:40,23.2171,31.2925
2/25/2018 19:41,23.2171,31.2925
2/25/2018 19:42,23.2171,31.262
2/25/2018 19:43,23.2278,31.262
2/25/2018 19:44,23.2171,31.262
2/25/2018 19:45,23.2278,31.262
2/25/2018 19:46,23.2278,31.2314
2/25/2018 19:47,23.2278,31.2314
2/25/2018 19:48,23.2278,31.2314
2/25/2018 19:49,23.2278,31.2314
2/25/2018 19:50,23.2278,31.1704
2/25/2018 19:51,23.2385,31.1704
2/25/2018 19:52,23.2385,31.1704
2/25/2018 19:53,23.2385,31.1704
2/25/2018 19:54,23.2385,31.1704
2/25/2018 19:55,23.2492,31.1399
2/25/2018 19:56,23.2385,31.1399
2/25/2018 19:57,23.2385,31.1399
2/25/2018 19:58,23.2492,31.1399
2/25/2018 19:59,23.2492,31.1094
2/25/2018 20:00,23.2492,31.1094
2/25/2018 20:01,23.2492,31.1094
2/25/2018 20:02,23.2492,31.1094
2/25/2018 20:03,23.2492,31.0789
2/25/2018 20:04,23.26,31.0789
2/25/2018 20:05,23.26,31.0789
2/25/2018 20:06,23.26,31.0178
2/25/2018 20:07,23.26,31.0178
2/25/2018 20:08,23.26,31.0178
2/25/2018 20:09,23.26,31.0178
2/25/2018 20:10,23.26,30.9873
2/25/2018 20:11,23.26,30.9873
2/25/2018 20:12,23.26,30.9873
2/25/2018 20:13,23.26,30.9873
2/25/2018 20:14,23.26,30.9568
2/25/2018 20:15,23.26,30.9568
2/25/2018 20:16,23.26,30.9568
2/25/2018 20:17,23.26,30.9568
2/25/2018 20:18,23.26,30.9568
2/25/2018 20:19,23.26,30.8958
2/25/2018 20:20,23.26,30.8958
2/25/2018 20:21,23.26,30.8958
2/25/2018 20:22,23.26,30.8652
2/25/2018 20:23,23.26,30.8652
2/25/2018 20:24,23.26,30.8652
2/25/2018 20:25,23.26,30.8652
2/25/2018 20:26,23.26,30.8652
2/25/2018 20:27,23.26,30.8347
2/25/2018 20:28,23.2707,30.8347
2/25/2018 20:29,23.2707,30.8347
2/25/2018 20:30,23.2707,30.8042
2/25/2018 20:31,23.2707,30.8042
2/25/2018 20:32,23.2707,30.8042
2/25/2018 20:33,23.2707,30.8042
2/25/2018 20:34,23.2707,30.8042
2/25/2018 20:35,23.2814,30.8042
2/25/2018 20:36,23.2814,30.8042
2/25/2018 20:37,23.2814,30.8042
2/25/2018 20:38,23.2814,30.8042
2/25/2018 20:39,23.2921,30.8042
2/25/2018 20:40,23.2921,30.8042
2/25/2018 20:41,23.3029,30.8042
2/25/2018 20:42,23.3029,30.8042
2/25/2018 20:43,23.3136,30.7737
2/25/2018 20:44,23.3136,30.7737
2/25/2018 20:45,23.3136,30.7737
2/25/2018 20:46,23.3243,30.7737
2/25/2018 20:47,23.335,30.7737
2/25/2018 20:48,23.335,30.7737
2/25/2018 20:49,23.3458,30.7737
2/25/2018 20:50,23.3565,30.7737
2/25/2018 20:51,23.3565,30.7737
2/25/2018 20:52,23.3672,30.8042
2/25/2018 20:53,23.3887,30.8347
2/25/2018 20:54,23.3994,30.8958
2/25/2018 20:55,23.4208,30.8958
2/25/2018 20:56,23.4423,30.9263
2/25/2018 20:57,23.4637,30.9568
2/25/2018 20:58,23.4745,30.8958
2/25/2018 20:59,23.5066,30.8958
2/25/2018 21:00,23.5281,30.8652
2/25/2018 21:01,23.5388,30.8347
2/25/2018 21:02,23.5495,30.7432
2/25/2018 21:03,23.5603,30.7432
2/25/2018 21:04,23.5817,30.7432
2/25/2018 21:05,23.5924,30.7432
2/25/2018 21:06,23.6139,30.7126
2/25/2018 21:07,23.6353,30.7126
2/25/2018 21:08,23.6568,30.6821
2/25/2018 21:09,23.6675,30.6821
2/25/2018 21:10,23.6675,30.6516
2/25/2018 21:11,23.6675,30.6211
2/25/2018 21:12,23.6675,30.6211
2/25/2018 21:13,23.689,30.5601
2/25/2018 21:14,23.6997,30.5295
2/25/2018 21:15,23.7104,30.5295
2/25/2018 21:16,23.7104,30.499
2/25/2018 21:17,23.7211,30.499
2/25/2018 21:18,23.7319,30.438
2/25/2018 21:19,23.7319,30.438
2/25/2018 21:20,23.7426,30.438
2/25/2018 21:21,23.7426,30.4075
2/25/2018 21:22,23.7426,30.4075
2/25/2018 21:23,23.7426,30.4075
2/25/2018 21:24,23.7533,30.377
2/25/2018 21:25,23.7533,30.377
2/25/2018 21:26,23.764,30.377
2/25/2018 21:27,23.7533,30.377
2/25/2018 21:28,23.764,30.377
2/25/2018 21:29,23.764,30.377
2/25/2018 21:30,23.764,30.377
2/25/2018 21:31,23.764,30.3159
2/25/2018 21:32,23.764,30.3159
2/25/2018 21:33,23.764,30.3159
2/25/2018 21:34,23.764,30.3159
2/25/2018 21:35,23.764,30.3159
2/25/2018 21:36,23.764,30.3159
2/25/2018 21:37,23.764,30.2854
2/25/2018 21:38,23.764,30.2854
2/25/2018 21:39,23.764,30.2854
2/25/2018 21:40,23.764,30.2854
2/25/2018 21:41,23.764,30.2854
2/25/2018 21:42,23.764,30.2854
2/25/2018 21:43,23.764,30.2854
2/25/2018 21:44,23.764,30.2854
2/25/2018 21:45,23.7533,30.2854
2/25/2018 21:46,23.764,30.2549
2/25/2018 21:47,23.764,30.2549
2/25/2018 21:48,23.7533,30.2549
2/25/2018 21:49,23.7533,30.2549
2/25/2018 21:50,23.7533,30.2549
2/25/2018 21:51,23.7533,30.2549
2/25/2018 21:52,23.7533,30.2549
2/25/2018 21:53,23.7533,30.2244
2/25/2018 21:54,23.7533,30.2244
2/25/2018 21:55,23.7533,30.2244
2/25/2018 21:56,23.7533,30.2244
2/25/2018 21:57,23.7533,30.2244
2/25/2018 21:58,23.7533,30.2244
2/25/2018 21:59,23.7533,30.2244
2/25/2018 22:00,23.7533,30.2244
2/25/2018 22:01,23.7533,30.2244
2/25/2018 22:02,23.7533,30.2244
2/25/2018 22:03,23.7533,30.2244
2/25/2018 22:04,23.7426,30.1633
2/25/2018 22:05,23.7533,30.1633
2/25/2018 22:06,23.7426,30.1633
2/25/2018 22:07,23.7533,30.1633
2/25/2018 22:08,23.7533,30.1633
2/25/2018 22:09,23.7533,30.1633
2/25/2018 22:10,23.7533,30.1633
2/25/2018 22:11,23.7533,30.1633
2/25/2018 22:12,23.7533,30.1633
2/25/2018 22:13,23.7533,30.1633
2/25/2018 22:14,23.7533,30.1328
2/25/2018 22:15,23.7533,30.1328
2/25/2018 22:16,23.7533,30.1328
2/25/2018 22:17,23.7533,30.1328
2/25/2018 22:18,23.7533,30.1328
2/25/2018 22:19,23.7533,30.1328
2/25/2018 22:20,23.7533,30.1328
